US,United States,California,Mariposa County,2020-03-22,-78,-21,-69,,-43,
US,United States,California,Mariposa County,2020-03-23,-60,-31,-69,,-38,
US,United States,California,Mariposa County,2020-03-24,-57,-13,-67,,-38,
US,United States,California,Mariposa County,2020-03-25,-63,-24,-65,,-41,
US,United States,California,Mariposa County,2020-03-26,-57,-22,-62,,-40,
US,United States,California,Mariposa County,2020-03-27,-54,-28,-64,,-40,
US,United States,California,Mariposa County,2020-03-28,-66,-60,-84,,-39,
US,United States,California,Mariposa County,2020-03-29,-75,-23,-72,,-45,
US,United States,California,Mariposa County,2020-03-30,-59,-43,-65,,-40,
US,United States,California,Mariposa County,2020-03-31,-51,-34,-54,,-41,
US,United States,California,Mariposa County,2020-04-01,-55,-16,-64,,-42,
US,United States,California,Mariposa County,2020-04-02,-47,-24,-54,,-43,
US,United States,California,Mariposa County,2020-04-03,-56,-23,-66,,-48,
US,United States,California,Mariposa County,2020-04-04,-80,-42,-82,,-43,
US,United States,California,Mariposa County,2020-04-05,-86,-54,-87,,-53,
US,United States,California,Mariposa County,2020-04-06,,,-76,,-49,
US,United States,California,Mariposa County,2020-04-07,,,-67,,-44,
US,United States,California,Mariposa County,2020-04-08,,,-71,,-47,
US,United States,California,Mariposa County,2020-04-09,,,-68,,-48,
US,United States,California,Mariposa County,2020-04-10,,,-71,,-46,
US,United States,California,Mariposa County,2020-04-11,,,-83,,-51,
US,United States,California,Mariposa County,2020-04-12,,,-77,,-51,
US,United States,California,Mariposa County,2020-04-13,,,-63,,-46,
US,United States,California,Mariposa County,2020-04-14,,,-60,,-42,
US,United States,California,Mariposa County,2020-04-15,,,-59,,-46,
US,United States,California,Mariposa County,2020-04-16,,,-63,,-38,
US,United States,California,Mariposa County,2020-04-17,,,-70,,-46,
US,United States,California,Mariposa County,2020-04-18,,,-80,,-38,
US,United States,California,Mariposa County,2020-04-19,,,-67,,-43,
US,United States,California,Mariposa County,2020-04-20,,,-72,,-46,
US,United States,California,Mariposa County,2020-04-21,,,-56,,-44,
US,United States,California,Mariposa County,2020-04-22,,,-58,,-42,
US,United States,California,Mariposa County,2020-04-23,,,-58,,-40,
US,United States,California,Mariposa County,2020-04-24,,,-61,,-42,
US,United States,California,Mariposa County,2020-04-25,,,-76,,-37,
US,United States,California,Mariposa County,2020-04-26,,,-67,,-50,
US,United States,California,Mariposa County,2020-04-27,,,-58,,-39,
US,United States,California,Mariposa County,2020-04-28,,,-56,,-44,
US,United States,California,Mariposa County,2020-04-29,,,-50,,-41,
US,United States,California,Mariposa County,2020-04-30,,,-49,,-36,
US,United States,California,Mariposa County,2020-05-01,,,-61,,-38,
US,United States,California,Mariposa County,2020-05-02,,,-65,,-34,
US,United States,California,Mariposa County,2020-05-03,,,-52,,-36,
US,United States,California,Mariposa County,2020-05-04,,,-53,,-43,
US,United States,California,Mariposa County,2020-05-05,,,-55,,-35,
US,United States,California,Mariposa County,2020-05-06,,,-51,,-40,
US,United States,California,Mariposa County,2020-05-07,,,-44,,-42,
US,United States,California,Mariposa County,2020-05-08,,,-51,,-40,
US,United States,California,Mariposa County,2020-05-09,,,-61,,-36,
US,United States,California,Mariposa County,2020-05-10,,,-52,,-36,
US,United States,California,Mariposa County,2020-05-11,,,-56,,-40,
US,United States,California,Mariposa County,2020-05-12,,,-46,,-34,
US,United States,California,Mariposa County,2020-05-13,,,-41,,-37,
US,United States,California,Mariposa County,2020-05-14,,-13,-42,,-38,
US,United States,California,Mariposa County,2020-05-15,,-21,-48,,-36,
US,United States,California,Mariposa County,2020-05-16,,-33,-61,,-34,
US,United States,California,Mariposa County,2020-05-17,,,-49,,-39,
US,United States,California,Mariposa County,2020-05-18,,-27,-67,,-39,
US,United States,California,Mariposa County,2020-05-19,,-16,-51,,-32,
US,United States,California,Mariposa County,2020-05-20,,,-39,,-35,
US,United States,California,Mariposa County,2020-05-21,,,-31,,-30,
US,United States,California,Mariposa County,2020-05-22,,-19,-38,,-34,
US,United States,California,Mariposa County,2020-05-23,,-31,-56,,-25,
US,United States,California,Mariposa County,2020-05-24,,,-25,,-33,
US,United States,California,Mariposa County,2020-05-25,,,-19,,-61,
